score	group
51.48786069151453	treatment
40.24148121273007	treatment
51.36922418351007	treatment
14.742531902494648	treatment
46.1385039879213	treatment
15.82304608484845	treatment
45.91630102187549	treatment
26.491010925456983	treatment
62.04490583266077	treatment
34.51066313536553	treatment
40.42697508193093	treatment
12.951468255277401	treatment
40.43329466789991	treatment
15.442288283232536	treatment
35.386902067960165	treatment
35.88219467799079	treatment
17.19980123978802	treatment
29.40609049349434	treatment
42.1229483991509	treatment
43.70058493544213	treatment
48.25113423373892	treatment
46.464082280364636	treatment
37.48559962715917	treatment
35.72298529675537	treatment
47.20091571701286	treatment
16.727476238710242	treatment
47.43837742925954	treatment
28.159247956552292	treatment
40.38623455997455	treatment
43.819258399131705	treatment
49.08726938729763	treatment
38.36299732272801	treatment
37.42030931393412	treatment
29.79782455707316	treatment
40.2547752257617	treatment
25.81262989488663	treatment
50.07446479998195	treatment
43.15271275305351	treatment
41.34967785220119	treatment
42.180569117746096	treatment
30.88057444011678	treatment
37.69158117678408	treatment
48.24946093551498	treatment
7.269673625456804	treatment
39.54366719256929	treatment
62.885881463996014	treatment
28.515283823043895	treatment
43.791859493288335	treatment
28.11456135931131	treatment
31.298332487822854	treatment
30.716240856096285	treatment
24.644566139977567	treatment
50.58879366851284	treatment
30.43259304891775	treatment
38.300887353203805	treatment
44.91031487390817	treatment
45.51749878668465	treatment
23.36942466873537	treatment
42.381963386192254	treatment
29.774012303800404	treatment
54.46103082599639	treatment
49.68449263790323	treatment
40.868335214328255	treatment
52.01142394769289	treatment
41.94696490356309	treatment
30.730825313728644	treatment
49.69986372743827	treatment
45.90737608008456	treatment
34.7714113212745	treatment
34.604220156572886	treatment
40.04524582373233	treatment
45.88227592806685	treatment
28.09457567549549	treatment
49.39433580230396	treatment
27.24175613321243	treatment
56.14875192571121	treatment
28.42350848151835	treatment
53.71474360017229	treatment
32.66009293862487	treatment
51.329609279292285	treatment
43.11724596550716	treatment
45.00936087245584	treatment
45.84897814389073	treatment
43.156397895502614	treatment
53.179086595328755	treatment
31.426322951014605	treatment
42.959906631150794	treatment
57.074765794655804	treatment
39.245454709030916	treatment
46.02945371257883	treatment
54.12932352884575	treatment
36.798459147858026	treatment
42.6457122669096	treatment
40.202638728881794	treatment
50.550900623159926	treatment
56.21170305303913	treatment
43.83786218092938	treatment
36.84492621221428	treatment
30.258936251634616	treatment
58.19122156290531	treatment
42.972961887507395	treatment
43.592970141529364	treatment
44.80372468685428	treatment
39.38396160551794	treatment
43.58649577404737	treatment
49.05983281933665	treatment
41.29823055892964	treatment
41.30684905238786	treatment
36.54438161534397	treatment
43.213175723109224	treatment
39.419361069811266	treatment
21.56750436051999	treatment
39.75099143145282	treatment
38.59560597400279	treatment
28.96523280349869	treatment
39.261741727613355	treatment
25.86868493034349	treatment
36.22657781097528	treatment
65.13359067826948	treatment
36.78491128601	treatment
55.83160192342802	treatment
47.726101284207076	treatment
41.34510291155044	treatment
31.803630972934336	treatment
37.906218995436134	treatment
42.858736453261265	treatment
38.2822058400122	treatment
50.109105347350834	treatment
35.26460023027891	treatment
34.363808328849146	treatment
51.8513582107881	treatment
35.02466861107982	treatment
39.476547020011935	treatment
59.41621225672284	treatment
48.747415151715416	treatment
42.20831440010364	treatment
30.979379730442396	treatment
23.625758755770534	treatment
35.74704811292684	treatment
41.211419607211546	treatment
58.57233404512767	treatment
48.470638407530004	treatment
28.848693892357083	treatment
53.27385640676247	treatment
33.43553647647924	treatment
46.42602242903647	treatment
39.55287279199366	treatment
43.3195845574802	treatment
38.44452164927256	treatment
44.824860938880555	treatment
36.887189570602956	treatment
36.65999964740939	treatment
40.53169811748295	treatment
46.336491365562736	treatment
40.85421692625132	treatment
12.391519305382467	treatment
65.07328186593836	treatment
31.906511753813753	treatment
30.242302775204852	treatment
40.972125671169216	treatment
41.100087609786335	treatment
42.78223135166958	treatment
42.531897325137734	treatment
18.332299993711192	treatment
28.703570438409407	treatment
33.60298306252648	treatment
48.731857975200676	treatment
47.13514936851927	treatment
41.82666339972305	treatment
62.28256922992858	treatment
42.06286663092722	treatment
56.935334004601714	treatment
41.50698533382339	treatment
31.951888859978425	treatment
40.161906510755685	treatment
42.44302080182652	treatment
40.97576443725799	treatment
47.2782063308238	treatment
39.117209818938136	treatment
43.13883839011725	treatment
44.17208959813631	treatment
47.779753792786885	treatment
24.84987081809636	treatment
55.537132361302625	treatment
47.24282112565152	treatment
29.56438671683776	treatment
47.14034127923503	treatment
39.91986315767022	treatment
38.104434929979746	treatment
42.18046924115507	treatment
50.253416898644545	treatment
37.082552330809534	treatment
39.57585786634873	treatment
36.778176405263295	treatment
21.216079384354906	treatment
58.2500783058868	treatment
34.702036730195765	treatment
55.813264085295884	treatment
28.54540173892926	treatment
33.5293151205075	treatment
38.21923074227783	treatment
43.94029705084854	treatment
36.9935714273048	treatment
34.70596918112106	treatment
54.99736463981774	treatment
28.899296887221382	treatment
31.584699064282102	treatment
23.0872533642875	treatment
36.07548802070561	treatment
34.62951312094077	treatment
55.06507490022551	treatment
47.264195668232354	treatment
54.23595182780728	treatment
40.77857692311598	treatment
22.641869905946994	treatment
33.41217900310168	treatment
38.99766344240293	treatment
5.8968137326859065	treatment
30.73869811354589	treatment
61.960434098859466	treatment
32.964665199749355	treatment
44.59797264908794	treatment
53.372215286363364	treatment
32.14220227213737	treatment
45.69708608488304	treatment
27.1691095969279	treatment
50.58091269587791	treatment
38.79469984452407	treatment
37.25878599110822	treatment
37.36472520330074	treatment
32.895982465989874	treatment
35.526381016349205	treatment
26.715619556233207	treatment
38.681502308216224	treatment
49.446135676747325	treatment
52.70800777729368	treatment
47.308041357162175	treatment
23.616944286238724	treatment
24.67201578566145	treatment
42.238332494940806	treatment
58.31371024323366	treatment
46.286318237548386	treatment
27.685602760984995	treatment
52.43302696798981	treatment
45.7170580740408	treatment
41.75024573418437	treatment
31.71959529223302	treatment
36.086873300840196	treatment
67.77501587658864	treatment
29.04191971048818	treatment
41.765362221287866	treatment
32.27530807219719	treatment
44.14538293804342	treatment
31.637170620797235	treatment
54.04066830627637	treatment
65.01882658435949	treatment
26.80309124842093	treatment
27.012316532398543	treatment
37.7999727557829	treatment
23.468929453910803	treatment
55.31951791174507	treatment
43.580493929475985	treatment
39.0085988591829	treatment
57.935281100552814	treatment
32.954141490462185	treatment
27.700616901251532	treatment
38.87420976943548	treatment
21.249470528488033	treatment
61.1062128432378	treatment
41.49794473607969	treatment
48.72877425704908	treatment
24.546262803365426	treatment
54.26309855045341	treatment
33.23149525811961	treatment
51.81750474282981	treatment
45.399728205075576	treatment
54.16238575030657	treatment
36.52682944362297	treatment
40.71571320125582	treatment
38.7119221731458	treatment
56.50138241408446	treatment
37.51266110515151	treatment
56.07914988337488	treatment
42.107795640058185	treatment
34.24848887044458	treatment
55.537498178705434	treatment
36.18724428689627	treatment
27.472174738214214	treatment
21.317779435670946	treatment
49.543706863435624	treatment
49.26957976060383	treatment
54.25032608730479	treatment
65.51984843853288	treatment
59.67640131852677	treatment
40.90003893388532	treatment
26.879582106610293	treatment
39.74844823143592	treatment
36.18372892758294	treatment
44.053074180788705	treatment
37.66044930802685	treatment
33.460558434923435	treatment
50.18770245889924	treatment
43.560588766232	treatment
35.119985975447754	treatment
47.321953990563365	treatment
41.641992391813936	treatment
52.21648092914865	treatment
31.608570891831903	treatment
31.293026408440788	treatment
48.064374507291454	treatment
44.723279882798515	treatment
34.38441647028222	treatment
32.84365506302563	treatment
25.977599471702018	treatment
28.91274498285233	treatment
32.71113158251764	treatment
34.1009314723703	treatment
35.38941078456354	treatment
44.32184301848421	treatment
18.653749281350674	treatment
44.745900292664956	treatment
32.289677261663265	treatment
29.873628375964433	treatment
41.103446482275075	treatment
49.21172270541355	treatment
60.34973271960569	treatment
33.253683959516565	treatment
34.539803570586734	treatment
42.026485731227154	treatment
41.39674547654843	treatment
41.84790952318678	treatment
38.50367422230531	treatment
52.22623347775783	treatment
40.9852680639719	treatment
42.154386744714046	treatment
44.52776152020459	treatment
61.51639410166456	treatment
36.81427880095322	treatment
25.616094602432227	treatment
36.8058541306619	treatment
14.898070285084415	treatment
22.322717480400488	treatment
47.65443116602098	treatment
48.12315153896612	treatment
31.150748321450976	treatment
36.653089768515834	treatment
47.83820737662847	treatment
48.76683401382449	treatment
14.987017015679175	treatment
48.4360392748249	treatment
54.62829510736023	treatment
38.42800907110247	treatment
51.23725290843808	treatment
26.579991431940854	treatment
50.23537615448372	treatment
60.98035760392928	treatment
55.320848763231965	treatment
45.950791995433605	treatment
61.96544790709408	treatment
32.79973139725435	treatment
26.945534487010796	treatment
43.51620641183737	treatment
45.10621905001941	treatment
46.6620605776723	treatment
35.16470308021822	treatment
51.531137978018094	treatment
48.04060212308347	treatment
31.369709530784924	treatment
29.443356395206276	treatment
33.85859432769071	treatment
52.04980285823786	treatment
44.513131710657156	treatment
44.3744450020724	treatment
23.49794359944708	treatment
33.23048125398279	treatment
23.80378182487351	treatment
50.41647359123897	treatment
36.57323845702448	treatment
44.615677348136664	treatment
46.51403243561132	treatment
45.495914061844154	treatment
32.602146075008704	treatment
24.030768693381663	treatment
49.41817459901835	treatment
39.827198217282465	treatment
54.14834340618627	treatment
35.58809711086133	treatment
35.02881378970565	treatment
46.53528429719999	treatment
40.13576839607705	treatment
43.07690933820177	treatment
50.28288858175178	treatment
28.859859737015007	treatment
47.81136468344262	treatment
25.2172439099037	treatment
43.27047713058952	treatment
46.47068121291109	treatment
54.79187662358724	treatment
36.700072408903296	treatment
36.275914882121704	treatment
31.681641110490194	treatment
56.7254379796683	treatment
55.15570419065741	treatment
35.57610659998151	treatment
41.44616485296703	treatment
32.596741638771604	treatment
31.01625290570122	treatment
31.99038631485049	treatment
62.81819834960502	treatment
37.312219313644924	treatment
30.3556111770879	treatment
46.02477978174833	treatment
34.27176842648913	treatment
40.52002471473302	treatment
36.913619686685344	treatment
23.896968502926146	treatment
37.26440547698621	treatment
48.48949183777776	treatment
47.96436640812017	treatment
40.540046473925855	treatment
42.18266082897231	treatment
54.77892891982637	treatment
48.777998355402815	treatment
37.049867711419026	treatment
45.66842679399066	treatment
23.90917333520858	treatment
47.91434597013202	treatment
45.33084812593751	treatment
39.25842411998869	treatment
40.139613053781886	treatment
40.74781267290236	treatment
31.661019903331635	treatment
39.449389495440194	treatment
23.15775911653124	treatment
25.809916683779345	treatment
32.45066416473827	treatment
36.07141824280785	treatment
31.401706919889882	treatment
37.50698812422948	treatment
44.388061109235515	treatment
36.97610797480781	treatment
43.67211406045992	treatment
49.15215276351738	treatment
40.57726288315645	treatment
37.40307013326029	treatment
36.17182497310001	treatment
34.23727116478745	treatment
47.542838446471016	treatment
38.55113217021181	treatment
44.78294662124724	treatment
47.411870985658844	treatment
51.87258120086385	treatment
32.740660402992326	treatment
30.209623231212095	treatment
36.79072790626574	treatment
45.00475859650936	treatment
38.70532689099443	treatment
39.24758546906867	treatment
44.00836973801406	treatment
42.331747022201554	treatment
46.55831837176585	treatment
48.02407682673483	treatment
25.297035419706045	treatment
34.862062303404876	treatment
59.72138160142527	treatment
42.204216500947716	treatment
58.34946526433229	treatment
35.902644549138486	treatment
47.042497629263956	treatment
60.25815370992683	treatment
34.133195210820645	treatment
37.8380914998485	treatment
45.64075233338575	treatment
46.207826866755696	treatment
48.90767974288269	treatment
35.620312223209254	treatment
43.32831527526257	treatment
49.77589333539337	treatment
40.15732610218453	treatment
55.984715419789985	treatment
54.03247650570049	treatment
49.47730571266037	treatment
43.30323832780651	treatment
40.42223240581757	treatment
42.43170134247876	treatment
39.449211802591215	treatment
35.555931378523084	treatment
28.888716659993534	treatment
41.078846828058104	treatment
35.642889033132015	treatment
43.974474992106494	treatment
48.926935441393134	treatment
51.793609548480724	treatment
49.16949991099238	treatment
54.08294242645622	treatment
51.00348502737521	treatment
42.52946510127062	treatment
48.45450215188306	treatment
37.27746975925192	treatment
45.72011006910496	treatment
36.86952231061809	treatment
48.13080512520711	treatment
51.607895767948456	treatment
44.322051097256384	treatment
47.59313231714561	treatment
49.61164660735684	treatment
54.11209128081527	treatment
47.410712003642445	treatment
40.61824180643685	treatment
45.09168908236443	treatment
43.284532234937124	treatment
44.86860531867145	treatment
37.314433090078346	treatment
35.02541760294473	treatment
38.37516616920512	treatment
54.267472986211345	treatment
24.356829418840277	treatment
31.539958710855764	treatment
43.27660320375377	treatment
48.62525183215056	treatment
57.55615320501158	treatment
44.36137400544743	treatment
36.928831562024996	treatment
61.837264245515215	treatment
38.13447208868737	treatment
50.89721958736237	treatment
42.34039263747022	treatment
33.926993177040146	treatment
57.07012513903125	treatment
43.71541318164622	treatment
49.241162000019585	treatment
29.232230287653593	treatment
28.62988923022651	treatment
45.162456877390255	treatment
45.84236482780459	treatment
40.74958126276034	treatment
37.78845129516387	treatment
35.79982227735967	treatment
15.621427320854732	treatment
28.542423233986693	treatment
34.030843291872436	treatment
67.39896662187073	treatment
43.24724406344137	treatment
43.85099708358815	treatment
36.69067174779216	treatment
33.80839751808274	treatment
39.0605306798729	treatment
39.61310320677392	treatment
34.10137419955341	treatment
44.16618279675722	treatment
31.0931130023811	treatment
43.46390981305704	treatment
36.38803682258144	treatment
42.52516517704415	treatment
55.2903596039426	treatment
35.27574220478539	treatment
26.06288739528652	treatment
24.01691265369767	treatment
31.355644534139685	treatment
34.774541795191574	treatment
32.26783504619578	treatment
27.634308797872613	treatment
46.51393410075586	treatment
38.17435860601656	treatment
60.585151513604465	treatment
53.38106666302978	treatment
23.62448776121461	treatment
43.81816444450314	treatment
24.53266201528958	treatment
42.425762105057245	treatment
46.893869021988465	treatment
51.91660588682947	treatment
40.612557190063434	treatment
62.34110511222296	treatment
29.626608011314403	treatment
34.46187550472969	treatment
34.28353264273773	treatment
44.58063114405968	treatment
37.86119504862523	treatment
46.80090492678957	treatment
49.180928465657225	treatment
28.5681747558203	treatment
47.338236154412115	treatment
35.76115721797791	treatment
56.88679075773537	treatment
45.13670617412981	treatment
33.04380803540802	treatment
53.90409852356753	treatment
30.071517423284256	treatment
44.57670768618632	treatment
48.972579817564565	treatment
59.77938751415252	treatment
37.5661040639351	treatment
30.562736633698957	treatment
40.455838674221056	treatment
51.06332534838043	treatment
44.32563435308317	treatment
38.414639716262585	treatment
40.60601517733896	treatment
44.10695007964835	treatment
46.78681041711243	treatment
35.22589537848598	treatment
29.610778540214206	treatment
42.94520152198637	treatment
45.41488062158205	treatment
39.092603907917415	treatment
47.33770983151942	treatment
52.69565026768071	treatment
57.32950669334359	treatment
34.73346976565166	treatment
26.156844742011245	treatment
33.43369124192419	treatment
39.931984666907844	treatment
35.59031889211748	treatment
36.50571257459988	treatment
40.58372376172961	treatment
58.15651242941669	treatment
34.94904094450663	treatment
40.68934984116559	treatment
37.08873120068248	treatment
33.9590038047402	treatment
41.58387500957775	treatment
41.63444454737851	treatment
62.73281783576566	treatment
46.370345244848444	treatment
22.501130532456607	treatment
27.41291817674355	treatment
56.60850054545129	treatment
56.04537123946041	treatment
61.7590894520187	treatment
31.523072810424225	treatment
59.11510847359041	treatment
33.83233769071896	treatment
49.27079967711164	treatment
47.310063673000805	treatment
39.01135350078546	treatment
32.95983533359569	treatment
37.64213061721577	treatment
34.42561881755731	treatment
34.536497492018576	treatment
24.77727182179868	treatment
41.27594967505561	treatment
44.11868755008961	treatment
39.55186243889191	treatment
51.18156295854729	treatment
38.613395876833245	treatment
41.585089700570755	treatment
49.68175098927952	treatment
25.738987303031706	treatment
21.14948704559075	treatment
31.18373316882339	treatment
34.055793170619914	treatment
36.2048281382217	treatment
52.33361000048031	treatment
34.71331983251779	treatment
70.34169173200706	treatment
34.83542708143332	treatment
36.051867834158635	treatment
38.61916141224887	treatment
34.200916991259646	treatment
19.437468178013447	treatment
35.43209548405609	treatment
40.95196579834694	treatment
40.35713625600229	treatment
54.75071624327126	treatment
33.7281373298303	treatment
23.92476229310556	treatment
39.34766681267626	treatment
34.542744198931615	treatment
35.566118524232174	treatment
38.061938775434335	treatment
51.36742074504632	treatment
24.533840208672384	treatment
37.85810863935674	treatment
45.70227843794727	treatment
46.983908652610644	treatment
54.6311574372866	treatment
54.30170787793836	treatment
49.83293996815406	treatment
59.127583819528006	treatment
30.89264736673849	treatment
43.00833564715675	treatment
50.93109504226939	treatment
53.13542059492396	treatment
49.2684370360797	treatment
56.86263397263268	treatment
65.87141757761138	treatment
33.513265685314636	treatment
26.129819226040766	treatment
44.646083556189474	treatment
55.40562019194421	treatment
45.042281375758726	treatment
24.45167751942565	treatment
55.564950879562005	treatment
34.646012334690845	treatment
48.49156158397263	treatment
35.77830615006451	treatment
54.77325447612577	treatment
44.209039835203754	treatment
56.20645619909843	treatment
32.12506546452494	treatment
40.432940747295916	treatment
30.97846242405879	treatment
39.66787791035259	treatment
45.77666060823634	treatment
52.37115797245502	treatment
27.398615807288817	treatment
49.696906865487506	treatment
42.07710336923587	treatment
47.743930190223374	treatment
42.48077882341528	treatment
43.95137203283197	treatment
31.994382857835763	treatment
51.08213434657665	treatment
67.1873095822294	treatment
9.916242728153257	treatment
50.395501562388134	treatment
34.987941371238925	treatment
33.14109471769412	treatment
28.476587606075423	treatment
31.032182918654087	treatment
42.20621826029675	treatment
49.4782184109434	treatment
39.56600830712256	treatment
23.037911641439088	treatment
50.66252849642485	treatment
56.63622715471295	treatment
44.02083638539628	treatment
51.51560311971029	treatment
39.468426676694605	treatment
43.034660686241665	treatment
53.46905317612551	treatment
48.59100487430773	treatment
32.061654242028794	treatment
49.429815831285005	treatment
38.95673370927394	treatment
44.90756853439543	treatment
40.19106952350076	treatment
50.793572173717635	treatment
50.05643890338012	treatment
35.39989017677549	treatment
28.54902935365306	treatment
30.250847843581553	treatment
38.029014445974745	treatment
43.33369790077262	treatment
41.36925822941518	treatment
29.725505649903898	treatment
55.181193596360686	treatment
50.21758761849115	treatment
57.63772164586918	treatment
34.49380974116328	treatment
54.046416352866686	treatment
23.449438664858036	treatment
20.10592333482443	treatment
31.834289247921674	treatment
43.80476027768678	treatment
49.48175337814132	treatment
42.93085146715473	treatment
52.1583409767065	treatment
45.26387592863592	treatment
45.22181230591718	treatment
34.62368226541748	treatment
54.997022401300306	treatment
41.951698628132306	treatment
31.329456419829825	treatment
42.119590723442556	treatment
45.74317044278053	treatment
48.02033686955789	treatment
40.27666422379192	treatment
41.46834484413915	treatment
44.25391837925864	treatment
34.3388800640856	treatment
60.87749599954323	treatment
18.84157175059255	treatment
39.712216012301184	treatment
44.45789352564614	treatment
48.68045807829121	treatment
59.67788705726325	treatment
17.076584823909343	treatment
39.87950742724273	treatment
38.04482627566735	treatment
41.15372346113239	treatment
33.68648043996751	treatment
51.938168325083524	treatment
25.444087641464662	treatment
41.48013655677849	treatment
54.376812725006026	treatment
44.186755123993805	treatment
39.624872973248394	treatment
38.56246784349897	treatment
30.629659519376	treatment
26.101752636670163	treatment
32.592925488952375	treatment
41.80077438140596	treatment
33.929937519160866	treatment
41.34943627675098	treatment
42.26204387665834	treatment
44.853584963506975	treatment
41.42226035754312	treatment
39.4967967964127	treatment
38.773128025913046	treatment
45.96565304811015	treatment
45.56658858821673	treatment
23.225627576827122	treatment
38.269453737406614	treatment
40.39118814921867	treatment
47.851491656647006	treatment
32.0912176216546	treatment
41.305757342815966	treatment
43.66460681390221	treatment
33.23641647873428	treatment
50.21179322128778	treatment
37.42829887291962	treatment
27.668510679348103	treatment
61.75797390572003	treatment
63.0085661312891	treatment
20.79125683657543	treatment
59.381721995520614	treatment
40.39534129289467	treatment
33.503878433343154	treatment
27.769110904432697	treatment
48.40176162060083	treatment
51.214364927763505	treatment
33.23241817307256	treatment
45.85196534310084	treatment
23.680166108824316	treatment
33.00725195681313	treatment
45.68945359629928	treatment
39.512268841809735	treatment
38.09864246963128	treatment
35.46851129265896	treatment
24.691570594803157	treatment
40.0072283870846	treatment
47.38207274126718	treatment
47.714406974103184	treatment
59.74240502136584	treatment
47.120993535393104	treatment
32.964211818222246	treatment
37.279033499033595	treatment
37.32004733084134	treatment
27.45413300962673	treatment
30.20875591093253	treatment
50.31329478510535	treatment
28.84423369510103	treatment
35.19683209411182	treatment
58.45043817423334	treatment
28.141747012774818	treatment
44.635708992290795	treatment
29.109929135805967	treatment
39.07977938622527	treatment
52.320857494773165	treatment
32.795391859523676	treatment
49.12414693919711	treatment
52.21124786364319	treatment
39.82650805569361	treatment
36.07178673521559	treatment
48.34209438185692	treatment
26.729326823982753	treatment
47.798979443383345	treatment
45.51039721203027	treatment
47.51766395738781	treatment
45.47653026540271	treatment
49.28878742901876	treatment
38.768188270971436	treatment
27.483917863481885	treatment
42.12069781470404	treatment
41.026539365483046	treatment
39.86509109754904	treatment
50.89878438241887	treatment
51.54478301426282	treatment
38.69418375403537	treatment
35.81316044372201	treatment
23.299378305674487	treatment
34.01839764426276	treatment
39.57982644340966	treatment
31.03167673129842	treatment
15.798538988199851	treatment
32.276474336630855	treatment
43.79901781574862	treatment
35.38165642633175	treatment
28.341389997325056	treatment
38.700434484839015	treatment
49.82808265651021	treatment
50.1946013705743	treatment
53.44700060478287	treatment
32.67132050318479	treatment
47.53581816477873	treatment
34.808754812157744	treatment
48.36595764628791	treatment
36.86060331486865	treatment
33.88421640937705	treatment
54.55704649438567	treatment
37.3052115301675	treatment
27.92138105528805	treatment
46.931542579020366	treatment
32.282994972132606	treatment
53.19585437561208	treatment
32.04964322306668	treatment
48.689750385686374	treatment
44.91787229707652	treatment
33.83165074869022	treatment
19.400261631157413	treatment
43.44463796819468	treatment
33.58784242568434	treatment
31.12575097176459	treatment
33.704534052033296	treatment
25.70229081202534	treatment
55.96504193219728	treatment
35.06089921624327	treatment
30.68179168785111	treatment
40.039659999973445	treatment
40.92384964108856	treatment
47.12249237445556	treatment
55.28947122872909	treatment
59.28620626231374	treatment
46.737887886983906	treatment
41.97926762848628	treatment
47.070229538740676	treatment
61.53279612987686	treatment
34.32809081639067	treatment
31.31705488136185	treatment
48.99681036671055	treatment
37.532563613141704	treatment
34.58318956178729	treatment
51.55459769150495	treatment
47.71172245298639	treatment
55.77655375412555	treatment
47.87001199014407	treatment
51.58072612130715	treatment
54.63640824911221	treatment
51.841435743134696	treatment
37.271363236475445	treatment
41.00537364240628	treatment
50.10931321184403	treatment
31.91323819696744	treatment
26.86434215997074	treatment
25.70650877388011	treatment
38.874835983163585	treatment
32.54860448424173	treatment
38.17535443012725	treatment
32.24742170837685	treatment
47.64942450177952	treatment
50.831865677851084	treatment
46.22892422549582	treatment
39.246670065976815	treatment
61.09272087050909	treatment
34.85894780842427	treatment
38.35187953890235	treatment
41.775562540778004	treatment
24.743956399707088	treatment
37.91706502121609	treatment
37.613574038589995	treatment
46.41922970679836	treatment
30.546602249861568	treatment
42.09621553300904	treatment
10.828171519151716	treatment
32.72169034217953	treatment
36.87778378040247	treatment
27.568217648897757	treatment
50.36967638645208	treatment
35.39883360104065	treatment
41.387555622694016	treatment
31.119010733988873	treatment
31.835532717993917	treatment
49.820325321011296	treatment
24.197542560180963	treatment
43.15124340259821	treatment
43.17592900833852	treatment
45.8077780380375	treatment
48.61385298028408	treatment
42.76520102390448	treatment
48.50955235678919	treatment
37.85513258430483	treatment
42.18925965156298	treatment
33.12702267849293	treatment
40.53426678099789	treatment
35.385161627622125	treatment
29.338139972954295	treatment
35.11495107695273	treatment
31.737779276759326	treatment
45.48240330276106	treatment
45.358115062413475	treatment
56.18551957607696	treatment
47.14142046996507	treatment
32.23685644097597	treatment
37.2433898637808	treatment
38.554780898790355	treatment
53.841557192280796	treatment
55.55650882935697	treatment
4.744308185729096	treatment
45.37916679241684	treatment
31.20916755405305	treatment
38.09117073730206	treatment
27.201744552098845	treatment
28.442341393382563	treatment
52.82980962794203	treatment
25.846034451291025	treatment
34.82199023799638	treatment
41.71298533436675	treatment
44.24971770070165	treatment
48.82950897290853	treatment
38.17752305007015	treatment
61.777394393264586	treatment
36.557152407607525	treatment
54.813711818333914	treatment
39.57131235518116	treatment
42.600595158637795	treatment
49.64453493477899	treatment
43.96598776222525	treatment
45.830828465061984	treatment
50.65933312237203	treatment
42.3497006817784	treatment
48.01843126997855	treatment
59.354151907728934	treatment
50.2365581164255	treatment
57.740457712124766	treatment
49.95981657463814	treatment
45.10278458853261	treatment
53.69786541168017	treatment
42.84815668704192	treatment
42.793807467105644	treatment
54.52555459394972	treatment
42.19067293460358	treatment
45.492251512424964	treatment
50.218668519807345	treatment
42.599178545445774	treatment
29.459711789174428	treatment
57.875168594049924	treatment
49.543871075825365	treatment
50.67124768846315	treatment
53.08883708682157	treatment
35.72947564645909	treatment
48.089983118715644	treatment
25.948934449033402	treatment
32.926799971511834	treatment
62.44821384871495	treatment
53.92203111424705	treatment
43.806263113706294	treatment
45.92473296767574	treatment
52.428277404218626	treatment
35.439607890443106	treatment
36.49947699164013	treatment
40.17296254300267	treatment
44.502707495078376	treatment
47.29808757788099	treatment
60.08484745121767	treatment
20.534466845375746	treatment
37.393954138582316	treatment
40.67421652246668	treatment
31.843518670688823	treatment
36.43249043059062	treatment
39.17287970652889	treatment
25.486823264294582	treatment
28.358022383645498	treatment
32.87144256831374	treatment
38.916098801627875	treatment
53.51053326997082	treatment
31.48250102958566	treatment
29.091721580873312	treatment
26.051253829011603	treatment
34.64077302411408	treatment
38.80770427379517	treatment
36.30864462806482	treatment
34.32015527811396	treatment
32.548855515589956	treatment
37.622316980469165	treatment
40.78369507826355	treatment
52.63144740573927	treatment
42.62215745372462	treatment
30.261159284665673	treatment
39.01222563809757	treatment
30.39871149302685	treatment
54.56155901938001	treatment
44.90977501774366	treatment
42.62206407108425	treatment
55.72472648282176	treatment
27.805450808827345	treatment
43.55243414591014	treatment
64.42419474424199	treatment
44.98896067535989	treatment
43.015505658266164	treatment
60.26810546910349	treatment
11.615628755882117	treatment
36.73455682735269	treatment
52.79132729607887	treatment
21.94447919451841	treatment
49.43114626570104	treatment
36.907798638592425	treatment
55.81942289037893	treatment
58.567619040030024	treatment
45.770119425820795	treatment
34.084905363692314	treatment
24.77329461374896	treatment
41.601347333586034	treatment
44.216080010523015	treatment
27.532408948911524	treatment
43.56792548362658	treatment
48.811089331476914	treatment
44.86344926718927	treatment
31.88206467491562	treatment
40.08212482562736	treatment
38.611710552217026	treatment
30.459554549622172	treatment
34.307511585184	treatment
26.61335947894692	treatment
56.463605796550596	treatment
38.01930425420911	treatment
44.6211793644727	treatment
53.28532834945534	treatment
26.25211487317125	treatment
35.81107702416207	treatment
48.47370671174592	treatment
30.963294668623988	treatment
55.03397689938524	treatment
53.81655366189542	treatment
30.230868748808543	treatment
50.293492497723804	treatment
65.1128487597185	treatment
43.18481697204445	treatment
40.25748231859307	treatment
25.81853991955132	treatment
32.33826940219389	treatment
43.77250411548623	treatment
31.207890716383446	treatment
31.12638124938917	treatment
44.80218749577618	treatment
41.76660121483033	treatment
53.72095596468031	treatment
33.04387252793687	treatment
29.271624446549893	treatment
47.518006262457945	treatment
44.737603586726564	treatment
30.581256538807352	treatment
66.29511020365786	treatment
78.4247977880412	treatment
33.05183686642109	treatment
45.25537323258682	treatment
61.78653955725009	treatment
35.242708474714235	treatment
29.543207532912284	treatment
20.0241109388516	treatment
35.794531355474845	treatment
47.62814093478083	treatment
35.84606801479121	treatment
38.71029022168319	treatment
35.67895203803802	treatment
39.05499816974804	treatment
40.327609855287164	treatment
51.027005948206956	treatment
37.15766427345287	treatment
29.856903359533078	treatment
46.28056521013602	treatment
40.450719855251705	treatment
63.41423146899588	treatment
42.35577255637682	treatment
38.75295283973007	treatment
42.73072199974883	treatment
37.4011717630375	treatment
29.495665462904064	treatment
48.62469294618131	treatment
39.34910316781655	treatment
36.48118706432952	treatment
47.54443803218292	treatment
25.757796208173975	treatment
46.84248977026595	treatment
38.929880599214485	treatment
